distro,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
tinycore,2.11,2010-05-02,,Free,,ISO,Text mode,flwm,TCE,Fixed,--,i486,Busybox,,en
tinycore,1.4.3,2009-05-25,,Free,,ISO,Text mode,JWM,TCE,Fixed,--,i386,Busybox,,en
tinycore,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
blackarch,2020.12.01,2020-12-01,,Free,700-15000,ISO,Text mode,Fluxbox,Pacman,Fixed,--,x86_64,systemd,,
blackarch,2019.09.01,2019-08-28,,Free,600-16000,ISO,Text mode,Fluxbox,Pacman,Fixed,--,x86_64,systemd,,
blackarch,2018.12.01,2018-11-30,,Free,600-11000,ISO,Text mode,Fluxbox,Pacman,Fixed,--,"armv6h, armv7h, x86_64",systemd,,
blackarch,2017.12.11,2017-12-11,,Free,400-6800,ISO,Text mode,Fluxbox,Pacman,Fixed,--,"armv6h, armv7h, x86_64",systemd,,
blackarch,2016.12.29,2016-12-29,,Free,,ISO,Text mode,Fluxbox,Pacman,Fixed,--,"armv6h, armv7h, i686, x86_64",systemd,,
blackarch,2015.03.29,2015-03-30,,Free,,ISO,Text mode,Fluxbox,Pacman,Fixed,--,"armv6h, armv7h, i686, x86_64",systemd,,
blackarch,2014.07.01,2014-07-01,,Free,,ISO,Text mode,Fluxbox,Pacman,Fixed,--,"i686, x86_64",systemd,,
blackarch,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
dragonflybsd,5.8.0,2020-03-02,,Free,250-1000,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,5.4.3,2019-05-20,,Free,250-1000,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,5.2.2,2018-06-18,,Free,250-275,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,4.8.1,2017-08-02,,Free,205-205,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,4.6.0,2016-08-02,,Free,,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,4.4.1,2015-12-07,,Free,,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice",x86_64,RC,HAMMER,--
dragonflybsd,3.8,2014-06-05,,Free,,ISO,Text mode,FVWM,DPorts,Fixed,"Calligra, GOffice, LibreOffice","i486, x86_64",RC,HAMMER,--
dragonflybsd,2.10,2011-04-26,,Free,,ISO,Text mode,FVWM,TGZ,Fixed,"GOffice, KOffice, OO.o","i486, x86_64",RC,HAMMER,--
dragonflybsd,1.12,2008-02-27,,Free,,ISO,Text mode,,TGZ,Fixed,GOffice,i386,RC,,--
dragonflybsd,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
openmandriva,4.1,2020-02-01,,Free,2600-2700,ISO,Graphical,KDE Plasma,RPM,Fixed,LibreOffice,x86_64,systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
openmandriva,4.0,2019-06-16,,Free,2500-2600,ISO,Graphical,KDE Plasma,RPM,Fixed,LibreOffice,x86_64,systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
openmandriva,3.03,2017-11-21,,Free,2100-2200,ISO,Graphical,KDE Plasma,RPM5,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
openmandriva,2014.2,2015-06-29,,Free,,ISO,Graphical,KDE,RPM5,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
openmandriva,2013.0,2013-11-22,2014-08,Free,,ISO,Graphical,KDE,RPM5,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
oracle,8.3,2020-11-13,,Free,600-8900,ISO,Graphical,GNOME,RPM,Fixed,--,"aarch64, x86_64",systemd,"Btrfs, XFS",Yes
oracle,7.9,2020-10-07,,Free,4600-4700,ISO,Graphical,GNOME,RPM,Fixed,--,"aarch64, x86_64",systemd,"Btrfs, XFS",Yes
oracle,6.9,2017-03-28,,Free,,ISO,Graphical,GNOME,RPM,Fixed,--,"i386, x86_64",Upstart,"ext4, XFS",Yes
oracle,5.11,2014-09-25,,Free,,ISO,Graphical,GNOME,RPM,Fixed,--,"i386, x86_64",SysV,ext3,Yes
oracle,4.8,2009-06-02,,Free,,ISO,Graphical,GNOME,RPM,Fixed,OO.o,"i386, x86_64",SysV,ext3,Yes
sabayon,19.03,2019-03-27,,Free,1200-2500,ISO,Graphical,"GNOME, KDE, LXQt, MATE, Xfce",Entropy,Rolling,LibreOffice,x86_64,systemd,"Btrfs, ext4",
sabayon,18.05,2018-04-12,,Free,500-2400,ISO,Graphical,"GNOME, KDE, LXQt, MATE, Xfce",Entropy,Rolling,LibreOffice,x86_64,systemd,"Btrfs, ext4",
sabayon,17.12,2017-11-29,,Free,500-2400,ISO,Graphical,"GNOME, KDE, LXQt, MATE, Xfce",Entropy,Rolling,LibreOffice,x86_64,systemd,"Btrfs, ext4",
sabayon,16.11,2016-10-28,,Free,,ISO,Graphical,"GNOME, KDE, LXQt, MATE, Xfce",Entropy,Rolling,LibreOffice,"armhf, x86_64",systemd,"Btrfs, ext4",
sabayon,15.12,2015-11-28,,Free,,ISO,Graphical,"GNOME, KDE, MATE, Xfce",Entropy,Rolling,GOffice,x86_64,systemd,"Btrfs, ext4",
sabayon,14.12,2014-11-29,,Free,,ISO,Graphical,"GNOME, KDE, Xfce",Entropy,Rolling,--,x86_64,systemd,"Btrfs, ext4",
sabayon,13.08,2013-08-12,,Free,,ISO,Graphical,"GNOME, KDE, MATE, Xfce",Entropy,Rolling,LibreOffice,"x86, x86_64",systemd,"Btrfs, ext4",
sabayon,10,2012-09-14,,Free,,ISO,Graphical,"GNOME, KDE, MATE, Xfce",Entropy,Rolling,LibreOffice,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,9,2012-06-09,,Free,,ISO,Graphical,"GNOME, KDE, Xfce",Entropy,Rolling,LibreOffice,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,8,2012-02-07,,Free,,ISO,Graphical,"GNOME, KDE, Xfce",Entropy,Rolling,LibreOffice,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,7,2011-10-10,,Free,,ISO,Graphical,"GNOME, KDE, Xfce",Entropy,Rolling,LibreOffice,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,6,2011-06-23,,Free,,ISO,Graphical,GNOME/KDE,Entropy,Rolling,LibreOffice,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,5.5,2011-01-27,,Free,,ISO,Graphical,GNOME/KDE,Entropy,Rolling,OO.o,"x86, x86_64",SysV,"Btrfs, ext4",
sabayon,4.2,2009-06-30,,Free,,ISO,Graphical,GNOME/KDE,Entropy,Rolling,OO.o,"x86, x86_64",SysV,ext4,
sabayon,3.5.1,2008-11-09,,Free,,ISO,Graphical,KDE,Entropy,Rolling,OO.o,"x86, x86_64",SysV,,
sabayon,2.65.1,2005-11-28,,Free,,ISO,Graphical,KDE,SRC (Portage),Rolling,"GOffice, KOffice, OO.o",x86,SysV,,
sabayon,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
elive,3.8.16,2020-09-11,,Free,2500-2600,ISO/USB,Graphical,Enlightenment,DEB,Fixed,GOffice,i386,systemd,,Yes
elive,3.0.4,2019-04-28,,Free,3100-3300,ISO/USB,Graphical,Enlightenment,DEB,Fixed,LibreOffice,i386,SysV,,Yes
elive,2.0,2010-03-04,,15,,ISO,Graphical,Enlightenment,DEB,Fixed,GOffice,i386,SysV,,Yes
elive,1.0,2007-07-05,,,,--,Graphical,Enlightenment,DEB,Fixed,GOffice,i386,SysV,,Yes
elive,0.6,2006-12-25,,Free,,--,Graphical,Enlightenment,DEB,Fixed,GOffice,i386,SysV,,Yes
elive,0.5,2006-09-24,,Free,,--,Graphical,Enlightenment,DEB,Fixed,OO.o,i386,SysV,,Yes
elive,0.4.2,2006-03-03,,Free,,--,Graphical,Enlightenment,DEB,Fixed,OO.o,i386,SysV,,Yes
elive,0.3,2005-08-30,,Free,,--,--,Enlightenment,DEB,Fixed,OO.o,i386,SysV,,Yes
elive,0.1,2005-01-24,,Free,,--,--,Enlightenment,DEB,Fixed,OO.o,i386,SysV,,"en, es"
elive,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
makulu,2020-04-26,2020-04-28,,Free,2500-2600,ISO,Graphical,Xfce,DEB (APT),Fixed,LibreOffice,x86_64,systemd,ext4,
makulu,2019-08-05,2019-08-05,,Free,2100-2200,ISO,Graphical,Xfce,DEB (APT),Fixed,,x86_64,systemd,ext4,
makulu,15,2018-10-12,,Free,1700-2800,ISO,Graphical,Cinnamon,DEB (APT),Fixed,,x86_64,systemd,ext4,
makulu,14,2018-01-01,,Free,1600-2600,ISO,Graphical,Cinnamon,DEB (APT),Fixed,,x86_64,systemd,ext4,
makulu,10,2015-11-29,,Free,693-2071,ISO,Graphical,Cinnamon,DEB (APT),Fixed,,i386,systemd,,
makulu,7.0,2014-12-06,,Free,,ISO,Graphical,Xfce,DEB,Fixed,,i386,systemd,,
makulu,6.1,2014-06-01,,Free,,ISO,Graphical,Xfce,DEB,Fixed,Kingsoft,i386,systemd,,
makulu,5.0,2014-02-13,,Free,,ISO,Graphical,Xfce,DEB,Fixed,Kingsoft,i386,SysV,,
makulu,4.3,2013-11-28,,Free,,ISO,Graphical,Xfce,DEB,Fixed,Kingsoft,i386,SysV,,
makulu,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
steamos,2.195,2019-07-17,,Free,1400-1500,ISO,Text mode,GNOME,DEB,Fixed,--,x86_64,systemd,,
steamos,2.148,2018-01-23,,Free,1900-2000,ISO,Text mode,GNOME,DEB,Fixed,--,x86_64,systemd,,
steamos,2.117,2017-08-02,,Free,1800-1900,ISO,Text mode,GNOME,DEB,Fixed,--,x86_64,systemd,,
clear,31300,2019-10-15,,Free,214-310,IMG,--,GNOME,swupd,Rolling,--,x86_64,systemd,ext4,
clear,27900,2019-02-19,,Free,214-310,IMG,--,GNOME,swupd,Rolling,--,x86_64,systemd,ext4,
clear,12430,2017-01-03,,Free,214-310,IMG,--,Xfce,swupd,Rolling,--,x86_64,systemd,ext4,
smartos,20200102,2020-01-02,,Free,500-600,ISO,Text mode,--,pkgsrc,Fixed,--,x86_64,other,ZFS,en
smartos,20191219,2019-12-19,,Free,500-600,ISO,Text mode,--,pkgsrc,Fixed,--,x86_64,other,ZFS,en
smartos,20181011,2018-10-11,,Free,500-600,ISO,Text mode,--,pkgsrc,Fixed,--,x86_64,other,ZFS,en
smartos,20171207,2017-12-07,,Free,200-300,ISO,Text mode,--,pkgsrc,Fixed,--,x86_64,other,ZFS,en
archlabs,2020.11.04,2020-11-04,,Free,700-800,ISO,Text-mode,--,Pacman,Rolling,--,x86_64,systemd,"ext4, jfs, nilfs2, reiserfs, xfs",--
archlabs,2019.10.29,2019-10-29,,Free,600-700,ISO,Text-mode,--,Pacman,Rolling,--,x86_64,systemd,"ext4, jfs, nilfs2, reiserfs, xfs",--
archlabs,2018.12.17,2018-12-18,,Free,800-900,ISO,Text-mode,Openbox,Pacman,Rolling,--,x86_64,systemd,"ext4, jfs, nilfs2, reiserfs, xfs",--
archlabs,2018.07,2018-07-29,,Free,900-1000,ISO,Graphical,Openbox,Pacman,Rolling,--,x86_64,systemd,ext4,--
archlabs,2017.12,2017-12-23,,Free,1700-1800,ISO,Graphical,Openbox,Pacman,Rolling,--,x86_64,systemd,ext4,--
archlabs,5.0R2-D2,2017-07-07,,Free,1700-1800,ISO,Graphical,Openbox,Pacman,Rolling,--,x86_64,systemd,ext4,--
obarun,2020.07.01,2020-07-10,,Free,500-1030,ISO,Text,JWM,Pacman,Rolling,--,x86_64,S6,"Btrfs, ext4",Yes
obarun,2019.11.02,2019-11-04,,Free,500-1000,ISO,Text,JWM,Pacman,Rolling,--,x86_64,S6,"Btrfs, ext4",Yes
obarun,2018.10,2018-10-01,,Free,551-600,ISO,Text,JWM,Pacman,Rolling,--,x86_64,S6,"Btrfs, ext4",Yes
netrunner,20.01twenty,2020-02-23,,Free,2400-2500,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,19.08indigo,2019-08-20,,Free,2400-2500,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,19.01blackbird,2019-01-12,,Free,2700-2800,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,18.03idolon,2018-03-11,,Free,2300-2400,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,"aarch64, armhf, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,17.10voyager,2017-11-11,,Free,2300-2400,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,16ozymandias,2015-05-17,,Free,,ISO,Graphical,KDE Plasma,DEB,Fixed,LibreOffice,x86_64,systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,14.1frontier,2015-01-24,,Free,,ISO,Graphical,KDE,DEB,"Fixed, Rolling",LibreOffice,"i386, x86_64",systemd,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,13.12enigma2,2014-01-13,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,13.06enigma,2013-07-05,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,12.12.1dryland,2013-01-23,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,4.2.1dryland,2012-09-05,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,"i386, x86_64",Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,3.2chromatic,2011-06-29,,Free,,ISO,Graphical,KDE,DEB,Fixed,LibreOffice,i386,Upstart,"Btrfs, ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,2.0blacklight,2010-07-15,,Free,,ISO,Graphical,KDE,DEB,Fixed,OO.o,i386,Upstart,"ext3, ext4, JFS, ReiserFS, XFS",Yes
netrunner,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
septor,2020.5,2020-08-26,,Free,1900-2000,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,LibreOffice,x86_64,systemd,,Yes
rosa,R11,2019-03-15,,Free,1500-2300,ISO,Graphical,"KDE, KDE Plasma, LXQt, Xfce",RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R10,2017-12-06,,Free,2000-2100,ISO,Graphical,"KDE, KDE Plasma",RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R9,2017-04-19,,Free,2000-2100,ISO,Graphical,"KDE, KDE Plasma",RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R8,2016-08-02,,Free,1400-2000,ISO,Graphical,"GNOME, KDE, KDE Plasma, MATE",RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R7,2016-01-25,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R6,2015-07-25,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R5,2014-12-25,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,R4,2014-10-08,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,2012-R1,2013-06-06,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",systemd,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,2011,2011-12-21,,Free,,ISO,Graphical,KDE,RPM,Fixed,LibreOffice,"i586, x86_64",Upstart,"ext3, ext4, JFS, ReiserFS, XFS",Yes
rosa,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
rebornos,2020.12.04,2020-12-04,,Free,2100-2200,ISO,Graphical,GNOME,Pacman,Fixed,--,x86_64,systemd,,
volumio,2.852,2020-11-16,,Free,300-400,IMG,--,--,DEB (apt),Fixed,--,"armhf, x86",systemd,ext4,
volumio,2.03,2016-11-23,,Free,,IMG,--,--,DEB (apt),Fixed,--,"armhf, x86",systemd,ext4,
volumio,1.5,2014-10-28,,Free,,IMG,--,--,DEB,Fixed,--,armhf,SysV,,
volumio,1.0,2013-09-07,,Free,,IMG,--,--,DEB,Fixed,--,armhf,SysV,,
midnightbsd,2.0,2020-11-13,,Free,400-1200,ISO,Text mode,,mports,Fixed,"GOffice, OpenOffice","i386, x86_64",RC,,--
midnightbsd,1.2,2019-10-31,,Free,500-700,ISO,Text mode,,mports,Fixed,,"i386, x86_64",RC,,--
midnightbsd,1.1,2019-02-04,,Free,600-700,ISO,Text mode,,mports,Fixed,GOffice,"i386, x86_64",RC,,--
midnightbsd,0.8,2016-08-14,,Free,700-800,ISO,Text mode,,mports,Fixed,,"i386, x86_64",RC,,--
midnightbsd,0.7,2015-09-20,,Free,,ISO,Text mode,,mports,Fixed,GOffice,"i386, x86_64",RC,,--
midnightbsd,0.6,2015-04-26,,Free,,ISO,Text mode,,mports,Fixed,,"i386, x86_64",RC,,--
midnightbsd,0.5,2014-09-22,,Free,,ISO,Text mode,,mports,Fixed,,"i386, x86_64",RC,,--
midnightbsd,0.4,2013-07-05,,Free,,ISO,Text mode,,mports,Fixed,GOffice,"i386, x86_64",RC,,--
midnightbsd,0.3,2011-01-30,,Free,,ISO,Text mode,,mports,Fixed,"GOffice, KOffice, OO.o",i386,RC,,--
midnightbsd,0.2.1,2008-08-31,,Free,,ISO,Text mode,,mports,Fixed,"GOffice, KOffice, OO.o",i386,RC,,--
midnightbsd,0.1.1,2007-11-09,,Free,,ISO,Text mode,,mports,Fixed,KOffice,i386,RC,,--
midnightbsd,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
zenwalk,15.0-201210,2020-12-10,,Free,1000-1100,ISO,Text mode,Xfce,TXZ,Rolling,OO.o,x86_64,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,8.0,2016-07-02,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,LibreOffice,x86_64,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,7.9.6,2015-10-31,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,LibreOffice,x86_64,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,7.4,2014-02-13,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,LibreOffice,i486,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,7.2,2012-10-12,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,LibreOffice,i486,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,7.0,2011-03-25,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,LibreOffice,i486,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,6.4,2010-05-27,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,OO.o,i486,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,6.2,2009-09-06,,Free,,ISO,Text mode,Xfce,TXZ,Fixed,OO.o,i486,SysV,"ext3, ext4, ReiserFS, XFS",
zenwalk,6.0,2009-03-07,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,OO.o,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,5.2,2008-06-07,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,5.0,2008-01-18,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,4.8,2007-10-07,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,4.6.1,2007-06-01,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,3.0,2006-09-08,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, XFS",
zenwalk,2.8,2006-07-21,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, Reiser4, XFS",
zenwalk,1.3,2005-10-15,,Free,,ISO,Text mode,Xfce,TGZ,Fixed,GOffice,i486,SysV,"ext3, ReiserFS, Reiser4",
zenwalk,0.4,2005-03-25,,Free,,ISO,Text mode,WMaker,TGZ,Fixed,GOffice,i486,SysV,ReiserFS,
zenwalk,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
systemrescue,7.01,2020-11-22,,Free,600-700,ISO,--,Xfce,--,Fixed,--,"i686, x86_64",systemd,--,en
systemrescue,6.1.8,2020-09-23,,Free,600-700,ISO,--,Xfce,--,Fixed,--,"i686, x86_64",systemd,--,en
systemrescue,5.3.2,2018-11-15,,Free,500-600,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,5.1.2,2017-11-05,,Free,400-500,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,4.9.0,2016-10-30,,Free,400-500,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,4.6.1,2015-10-29,,Free,400-500,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,4.4.1,2014-11-17,,Free,300-400,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,3.8.1,2013-10-28,,Free,400-500,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,3.1.2,2012-12-06,,Free,,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,2.8.0,2012-06-10,,Free,,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,2.4.1,2011-12-14,,Free,,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,2.1.1,2011-05-07,,Free,,ISO,--,Xfce,--,Fixed,--,i586,OpenRC,--,en
systemrescue,2.0.1,2011-02-15,,Free,,ISO,--,Xfce,--,Fixed,--,i686,OpenRC,--,en
systemrescue,1.6.4,2010-12-01,,Free,,ISO,--,Xfce,--,Fixed,--,i486,OpenRC,--,en
systemrescue,1.5.8,2010-07-09,,Free,,ISO,--,Xfce,--,Fixed,--,i486,OpenRC,--,en
systemrescue,1.3.5,2010-01-25,,Free,,ISO,--,Xfce,--,Fixed,--,i486,OpenRC,--,en
systemrescue,1.2.3,2009-08-10,,Free,,ISO,--,Xfce,--,Fixed,--,i486,OpenRC,--,en
systemrescue,1.1.7,2009-04-05,,Free,,ISO,--,JWM,--,Fixed,--,i486,OpenRC,--,en
systemrescue,1.0.4,2008-06-29,,Free,,ISO,--,JWM,--,Fixed,--,i486,OpenRC,--,en
systemrescue,0.4.3,2008-01-20,,Free,,ISO,--,WMaker,--,Fixed,--,i686,OpenRC,--,en
systemrescue,0.3.8,2007-09-04,,Free,,ISO,--,WMaker,--,Fixed,--,i686,OpenRC,--,en
systemrescue,0.2.19,2006-05-01,,Free,,ISO,--,--,--,Fixed,--,i386,OpenRC,--,en
systemrescue,0.2.15,2004-08-18,,Free,,ISO,--,--,--,Fixed,--,i386,OpenRC,--,en
systemrescue,Feature,Release Date,End Of Life,Price (US$),Image Size (MB),Free Download,Installation,Default Desktop,Package Management,Release Model,Office Suite,Processor Architecture,Init Software,Journaled File Systems,Multilingual
extix,20.12,2020-12-05,,Free,1800-1900,ISO,Graphical,KDE Plasma,DEB (APT),Fixed,--,x86_64,systemd,,en
extix,19.10,2019-10-23,,Free,2200-2300,ISO,Graphical,LXQt,DEB (APT),Fixed,WPS Office,x86_64,systemd,,en
extix,18.10,2018-10-06,,Free,1900-2000,ISO,Graphical,LXQt,DEB (APT),Fixed,LibreOffice,x86_64,systemd,,en
extix,17.8,2017-10-12,,Free,1500-1600,ISO,Graphical,LXQt,DEB (APT),Fixed,LibreOffice,x86_64,systemd,,en
extix,16.5,2016-10-12,,Free,,ISO,Graphical,LXQt,DEB,Fixed,LibreOffice,x86_64,systemd,,en
extix,15.4,2015-10-17,,Free,,ISO,Graphical,"KDE Plasma, LXQt",DEB,Fixed,LibreOffice,x86_64,systemd,,en
extix,14.2,2014-10-24,,Free,,ISO,Graphical,"GNOME, Razor-qt",DEB,Fixed,GOffice,x86_64,systemd,,en
extix,13,2013-04-28,,Free,,ISO,Graphical,GNOME,DEB,Fixed,LibreOffice,x86_64,systemd,,en
extix,11,2012-12-04,,Free,,ISO,Graphical,GNOME,DEB,Fixed,LibreOffice,x86_64,Upstart,,en
extix,10,2012-05-17,,Free,,ISO,Graphical,Razor-qt,DEB,Fixed,LibreOffice,x86_64,Upstart,,en
extix,9,2011-12-30,,Free,,ISO,Graphical,GNOME,DEB,Fixed,--,x86_64,Upstart,,"en, se"
extix,8,2010-10-08,,Free,,ISO,Text mode,"KDE, LXDE",DEB,Fixed,OO.o,i386,SysV,,"en, se"
extix,7.0,2009-07-14,,Free,,ISO,Graphical,GNOME,Upkg,Fixed,OO.o,i686,SysV,,"en, se"
